ID,Name,Latitude,Longitude,Elevation,City
22VG,Alpha Natural Resources Llc Heliport,36.69670105,-81.99530029,2130.0,Abingdon
22VT,Northeastern Vermont Regional Hospital Heliport,44.446359,-72.010503,766.0,Johnsbury
22WI,Community Memorial Hospital Heliport,44.86500168,-88.12840271,720.0,Oconto Falls
22WV,Grafton City Hospital Heliport,39.34360123,-80.02919769,1271.0,Grafton
22XA,General Plumbing Contractors Heliport,29.897,-95.395167,80.0,Houston
23AL,Tabernacle Stagefield Army Heliport,31.46500015,-85.84629822,470.0,Fort Rucker/Ozark
23CL,L A Co Mens Detention Cntr-Main Jail Heliport,34.06029892,-118.2300034,352.0,Los Angeles
23CT,Blanchette Heliport,41.78590012,-72.9312973,500.0,Burlington
23FA,Doral Ocean Beach Resort Heliport,25.82570076,-80.12120056,6.0,Miami Beach
23GA,Hartrampf Heliport,33.98949814,-84.33209991,1038.0,Roswell
23IA,Shenandoah Hospital Heliport,40.75279999,-95.36889648,1039.0,Shenandoah
23IL,Alexian Brothers Medical Center Heliport,42.00474355,-88.01790722,707.0,Elk Grove Village
23IN,J W Riley Hospital For Children Heliport,39.77690125,-86.18060303,787.0,Indianapolis
23JY,The Plant Place Heliport,39.65790176,-75.07009888,99.0,Clayton
23LL,Rotor Swing Heliport,42.167800899999996,-88.02649689,750.0,Palatine
23LS,Midstream Cameron East Heliport,29.80859947,-93.34359741,4.0,Cameron
23MA,Westford Regency Heliport,42.56309891,-71.43139648,255.0,Westford
23NC,Duplin General Hospital Heliport,34.96469879,-77.96170044,126.0,Kenansville
23OI,Associated Enterprises Heliport,41.70669937,-81.27480316,664.0,Painesville
23OK,Mash Heliport,34.8586998,-97.62779999,990.0,Lindsay
23OR,Saxon's Heliport,44.04679871,-122.95200349999999,400.0,Springfield
23PN,Clearfield Hospital Heliport,41.034006,-78.450147,1160.0,Clearfield
23TE,Texas Regional Medical Center Heliport,32.78,-96.568056,492.0,Sunnyvale
23WA,Bcag - Frederickson Heliport,47.08259964,-122.34700009999999,416.0,Puyallup
23WI,Black River Memorial Hospital Heliport,44.30400085,-90.854599,850.0,Black River Falls
23WS,Columbia St Mary's Heliport,43.060959999999994,-87.88053000000001,895.0,Milwaukee
23WY,St John'S Medical Center Heliport,43.48,-110.761944,6200.0,Jackson
24AL,Toth Stagefield Army Heliport,31.22570038,-85.56159973,318.0,Fort Rucker/Dothan
24CA,Mesa Heliport,34.20470047,-118.1709976,1520.0,Pasadena
24CD,Michigan River Ranch Heliport,40.567914,-106.060647,8620.0,Walden
24CN,R I An Anaheim Helistop G/L B/201 Heliport,33.85359955,-117.85099790000001,222.0,Anaheim
24CO,Ibm Building 910 Heliport,40.06639862,-105.2060013,5150.0,Boulder
24FD,Budd Darling Heliport,29.34280014,-81.48090363,50.0,Seville
24GA,Caleb Heliport,33.78120041,-84.01460266,960.0,Snellville
24II,Good Samaritan Hospital Heliport,38.67250061,-87.54219818,420.0,Vincennes
24IL,City of Geneseo Heliport,41.47750092,-90.15779877,640.0,Geneseo
24IS,Stauss Hospital - Galena Heliport,42.42110062,-90.43830109,780.0,Galena
24LA,Era Helicopters Cameron Base Heliport,29.78440094,-93.29740143,5.0,Cameron
24LS,Midstream Cameron West Heliport,29.79969978,-93.34940338,4.0,Cameron
24MA,Barre-Bassett Heliport,42.43590164,-72.09670258,900.0,Barre
24MD,Marriott Parking Garage Rooftop Heliport,39.283198999999996,-76.601997,100.0,Baltimore
24NH,Bountiful Farm,42.94361115,-72.48444366,800.0,Westmoreland
24NJ,Central Jersey Bank Heliport,40.24459839,-74.28430176,100.0,Freehold
24NK,Jet-Line Products Heliport,40.78549957,-73.17539978,10.0,Islandia
24OK,Alliance Health Seminole Heliport,35.244862,-96.697758,964.0,Seminole
24OR,Beaverton Corporate Center Heliport,45.49509811,-122.82700349999999,175.0,Beaverton
24PN,A.H. Butz Downtown Allentown Heliport,40.601056,-75.475083,456.0,Allentown
24TE,Police Helicopter Patrol Heliport,29.64859962,-95.27410126,63.0,Houston
24TS,Medical Center North Hills Heliport,32.826401000000004,-97.212797,561.0,North Richland Hills
24WA,Othello Community Hospital Heliport,46.826099400000004,-119.1689987,1038.0,Othello
24XS,Furst Ranch Heliport,33.07580185,-97.18219757,725.0,Argyle
25AL,Lucas Army Heliport,31.26989937,-86.04090118,336.0,Fort Rucker/Goodman
25CN,Platform Holly Heliport,34.38970184,-119.90599820000001,87.0,Ellwood
25FA,Jackson Memorial Hospital Heliport,25.79290009,-80.20480347,53.0,Miami
25GE,Beaver Creek Lodge Heliport,33.9975,-83.038889,630.0,Carlton
25II,Gm Heliport,40.96620178,-85.290802,837.0,Aboite
25IS,Shag Bark Farms Heliport,39.70370102,-89.74900055,570.0,Chatham
25JY,Heli-Ray Heliport,39.72019958,-74.84609985,160.0,Waterford
25KY,Western Baptist Hospital Heliport,37.07509995,-88.62560272,341.0,Paducah
25LS,Rotorcraft Leasing Co Creole Base Heliport,29.785299300000002,-93.21440125,8.0,Creole
25MA,High School Heliport,42.20560074,-71.44139862,265.0,Holliston
25MS,Baptist Memorial Hospital-Golden Triangle Heliport,33.524501799999996,-88.42810059,179.0,Columbus
25NH,Phantom Three Heliport,43.317111,-72.38972199999999,410.0,Charlestown
25NR,New Hanover County Sheriff'S Office Heliport,34.326694,-77.89663900000001,35.0,Castle Hayne
25NY,Carter's Heliport,40.80009842,-72.69950104,5.0,Remsenburg
25OK,Fin & Feather Resort Heliport,35.60839844,-95.05020142,900.0,Gore
25OR,Jack's Heliport,44.63941193,-122.8266449,340.0,Scio
25PA,Jeannette Hospital Heliport,40.32030106,-79.61139679,1200.0,Jeannette
25PN,Nessmuk Heliport,41.723783000000005,-77.377636,3801.0,Wellsboro
25TN,Columbia River Park Hospital Heliport,35.699108,-85.742153,957.0,Mc Minnville
25WI,Sacred Heart Hospital Heliport,44.79439926,-91.50990295,880.0,Eau Claire
26CL,Litton Industries Heliport,34.16859818,-118.59500120000001,875.0,Los Angeles
26CN,Vincent Substation Heliport,34.48676762,-118.11591270000001,3244.0,Acton
26FA,Princeton Hospital Heliport,28.56830025,-81.43399811,91.0,Orlando
26FL,HCA Raulerson Hospital Heliport,27.259106,-80.829104,34.0,Okeechobee
26II,Huntington Memorial Hospital Heliport,40.86869812,-85.49530029,730.0,Huntington
26JY,Binder Winslow Heliport,39.738444,-74.910556,150.0,Winslow
26KS,St Lukes Hospital Heliport,37.27840042,-97.39369965,1236.0,Wellington
26KY,University Hospital Heliport,38.24760056,-85.74330139,465.0,Louisville
26LA,Heli-Air Inc. Heliport,30.14669991,-91.94419861,40.0,Broussard
26LS,Rotorcraft Leasing Co Intracoastal City Heliport,29.79719925,-92.14330292,6.0,Intracoastal City
26NH,Phantom Two Heliport,43.667833,-72.202722,1275.0,Lebanon
26NJ,Burdette Tomlin Memorial Hospital Heliport,39.08776081,-74.81670141,53.0,Cape May Court House
26NK,Ridge Heliport,41.421944,-74.2475,517.0,Hamptonburgh
26NY,Vamc Heliport,40.92509842,-73.30619812,100.0,Northport
26PA,Pennys Heliport,40.43980026,-75.83709717,710.0,Fleetwood
26PN,Leeds & Northrup Co. Heliport,40.21680069,-75.27880096,346.0,North Wales
26SD,Shooting Star Ranch Heliport,44.02750015,-103.2870026,3902.0,Radip City
26TA,Red Barn Heliport,29.80330086,-95.00379944,35.0,Baytown
26TE,Parkview Center Hospital Heliport,29.86829948,-95.40850067,86.0,Houston
26TS,Memorial Hospital-The Woodlands Heliport,30.1760006,-95.45659637,150.0,The Woodlands
26VA,Fairfax County Police Heliport,38.85319901,-77.3730011,450.0,Fairfax
26VT,Brattleboro Memorial Hospital Heliport,42.843897,-72.567033,416.0,Brattleboro
26WA,Olympic Memorial Hospital Heliport,48.11940002,-123.40000149999999,96.0,Port Angeles
26XA,Solana North Heliport,32.984444,-97.171667,630.0,Westlake
27AK,Pad-66 Heliport,70.34300232,-149.5890045,60.0,Kuparuk
27AR,Nw Medical of Benton Heliport,36.33890152,-94.19000244,1277.0,Bentonville
27CN,Sce Pardee Substation Helistop,34.43859863,-118.5790024,1073.0,Newhall
27FA,Orange County Sheriff's Office Heliport,28.50749969,-81.41339874,98.0,Orlando
27FD,Coastal Helicopters Inc Heliport,30.27210045,-85.52079773,20.0,Panama City
27FL,Wesley Chapel Medical Center Heliport,28.194709999999997,-82.350453,60.0,Wesley Chapel
27II,Fort Benjamin Harrison Hospital Heliport,39.86500168,-85.99780273,860.0,Indianapolis
27IL,Jersey Community Hospital Heliport,39.11000061,-90.34369659,630.0,Jerseyville
27IN,St Vincent Indianapolis Hospital Heliport,39.90800095,-86.19349670000001,833.0,Indianapolis
27JY,Heaton Heliport,41.126178,-74.82275,942.0,Newton
27LA,Baton Rouge General Hospital Heliport,30.44879913,-91.15319824,93.0,Baton Rouge
27LS,La Dotd Headquarters Heliport,30.45919991,-91.17639923,65.0,Baton Rouge
27NC,Brunswick Media Center Heliport,33.95069885,-78.0243988,27.0,Southport
27NH,Phantom One Heliport,43.673972,-72.20647199999999,1315.0,Hanover
27NJ,Sony Music Heliport,39.74819946,-75.12799835,125.0,Pitman
27NY,Don's Heliport,41.62149811,-74.24240112,385.0,Wallkill
27OR,Time Flies Private Heliport,44.65319824,-124.060997,138.0,Newport
27PA,Fort Lee Heliport,40.65140152,-78.82720184,1995.0,Nicktown
27SC,Upair Heliport,34.22940063,-80.68219757,251.0,Lugoff
27SD,Albrecht Heliport,44.29550171,-97.55259705,1722.0,De Smet
27TA,Headwind Heliport,32.3431015,-95.19709778,525.0,Tyler
27TE,Sierra Providence Hospital Heliport,31.791117,-106.26358300000001,4002.0,El Paso
27TN,Memphis Police Department Heliport,35.24940109,-90.01580048,240.0,Memphis
27TS,Walden Ranch Heliport,33.01819992,-96.50689697,525.0,Wylie
27TX,Charter Bank Building Heliport,29.74189949,-95.48470306,60.0,Houston
27VA,Prince William Hospital Heliport,38.76580048,-77.4878006,243.0,Manassas
28CL,Borax Heliport,35.0304985,-117.70800020000001,2400.0,Boron
28CN,San Joaquin Community Hospital Heliport,35.38359833,-119.0199966,465.0,Bakersfield
28CO,Blm Fire Center Heliport,39.11780167,-108.53900149999998,4820.0,Grand Junction
28FA,N Broward Medical Center Heliport,26.27840042,-80.12200165,21.0,Pompano Beach
28FD,Jackson County Hospital Heliport,30.78709984,-85.24099731,145.0,Marianna
28GA,Hancock Memorial Hospital Heliport,33.26819992,-82.97180176,542.0,Sparta
28LA,Washington Parish Fire Dist 7/OEP Heliport,30.783300399999995,-89.91670227,146.0,Bogalusa
28LS,Hargroder Heliport,30.169200899999996,-92.0625,120.0,Lafayette
28MD,Fedex Field Heliport,38.908774,-76.866934,190.0,Landover
28NH,A and K Heliport,42.93690109,-71.66950226,825.0,New Boston
28OI,Mount Carmel East Hospital Heliport,39.98059845,-82.84159851,843.0,Columbus
28PN,Harsco Heliport,40.25979996,-76.90969849,365.0,Wormleysburg
28TN,Bhm East Helipad Heliport,35.12670135,-89.86190033,261.0,Memphis
28VA,Radford Aap Heliport,37.18479919,-80.52559662,1710.0,Radford
28XA,Doctors Hospital Heliport,27.606717,-99.479453,540.0,Laredo
29AR,White County Medical Center Heliport,35.252507,-91.697333,273.0,Searcy
29CA,Landells Heliport,33.25590134,-116.4540024,940.0,Desert Hot Springs
29CL,Childrens Hospital Los Angeles Heliport,34.097308,-118.28861699999999,500.0,Los Angeles
29CO,St Mary's Hospital & Medical Center Heliport,39.089815,-108.562855,4650.0,Grand Junction
29FD,Gadsden Memorial Hospital Heliport,30.57049942,-84.54989624,230.0,Quincy
29FL,Halifax Hospital Medical Center Heliport,29.20140076,-81.05390167,46.0,Daytona Beach
29IL,Brown Heliport,40.31110001,-88.95110321,790.0,Heyworth
29IS,Norman Rittenhouse Heliport,40.75749969,-88.51339722,640.0,Fairbury
29LA,Our Lady of the Lake R.M.C. Heliport,30.40439987,-91.10449982,46.0,Baton Rouge
29LL,Monroe County Ambulance Service Heliport,38.33919907,-90.16249847,630.0,Waterloo
29MA,Laminated Heliport,42.20149994,-72.59809875,135.0,Holyoke
29NH,Sunny Hill Landing Heliport,42.88840103,-71.7378006,822.0,Lyndeborough
29NJ,J L Gentile Heliport,39.48397985,-74.88083839,110.0,Buena
29NY,Breezy Meadows Heliport,44.088,-76.26916700000001,296.0,Cape Vincent
29OI,Jtv Heliport,41.81700134,-81.06900024,630.0,Madison
29PN,St Vincent Health Center Heliport,42.11169815,-80.08010101,731.0,Erie
29RI,Vaucluse Farm Heliport,41.54219818,-71.23609924,40.0,Portsmouth
29TE,Pearland Heliport,29.55859947,-95.28079987,51.0,Pearland
29TN,Bledsoe County Hospital Heliport,35.62015,-85.190875,957.0,Pikeville
29TS,West Houston Medical Center Heliport,29.72859955,-95.5943985,81.0,Houston
29WA,Crossings Heliport,47.26169968,-122.435997,384.0,Tacoma
29XA,Seton Edgar B. Davis Hospital Heliport,29.673581,-97.65482800000001,395.0,Luling
29XS,Temple Eastex Heliport,31.18309975,-94.7806015,240.0,Diboll
2A7,Department of Transportation Heliport,39.95980072,-83.04409790000001,715.0,Columbus
2AK3,Five Finger CG Heliport,57.26990128,-133.6309967,48.0,Five Finger
2AL2,Randolph County Hospital Heliport,33.15729904,-85.38880157,500.0,Roanoke
2AL4,Petroleum Helicopters Inc Heliport,30.431101,-88.179199,33.0,Theodore
2AN2,Ak-Chin Heliport,33.027221999999995,-112.085278,1073.0,Maricopa
2AR3,Stone County Medical Center Heliport,35.85620117,-92.082901,765.0,Mountain View
2AR9,Island Health Clinic Heliport,36.45500183,-93.7193985,1547.0,Holiday Island
2AZ0,Helicopter Transport Inc/Office Heliport,33.45000076,-111.9800034,1160.0,Phoenix
2AZ2,Sunstate-Glendale Helistop,33.5685997,-112.22799679999999,1135.0,Peoria
2AZ6,Horizon Heliport,32.41040039,-110.9420013,2573.0,Oro Valley
2CA0,Ash Mountain Heliport,36.49580002,-118.8339996,1820.0,Three Rivers
2CA1,Cosmodyne Heliport,33.84360123,-118.3399963,128.0,Torrance
2CA5,Platform Emmy Heliport,33.66230011,-118.04499820000001,87.0,Huntington Beach
2CA6,K & T 660 Figueroa Partners Heliport,34.04919815,-118.2590027,629.0,Los Angeles
2CA7,Prudential Helistop,34.17559814,-118.59500120000001,847.0,Woodland Hills
2CA9,Castle Dome Army Heliport,33.01670074,-114.2669983,850.0,Yuma Proving Ground(Yuma)
2CD2,Medical Center Of The Rockies Heliport,40.418056,-105.0,5010.0,Loveland
2CD4,West Divide Heliport,39.430556,-107.623056,6352.0,Silt
2CD5,Elk Mountain Resort Heliport,38.253333000000005,-107.972222,8965.0,Montrose
2CD7,Turnberry Ranch Heliport,39.469083000000005,-107.135722,7100.0,Carbondale
2CD8,Children'S Hospital Heliport,39.742111,-104.83575,5557.0,Aurora
2CL0,Commerce Business Park Heliport,33.98669815,-118.1610031,135.0,City of Commerce
2CL1,Canyon Creek Heliport,37.10829926,-121.79699709999998,695.0,Morgan Hill
2CL4,American Display Heliport,40.52209854,-122.3040009,503.0,Redding
2CL5,Kovr Heliport,38.59159851,-121.54499820000001,20.0,West Sacramento
2CL6,St John's Regional Medical Center Heliport,34.21670151,-119.15799709999999,76.0,Oxnard
2CL7,Glendale Plaza Emergency Heliport,34.1556015,-118.2590027,904.0,Glendale
2CL8,Inland Valley Medical Center Heliport,33.592499,-117.23700000000001,1327.0,Wildomar
2CN2,Dept. Of Water And Power Granada Hills Heliport,34.289028,-118.47111100000001,1124.0,Los Angeles
2CN5,Regional Medical Center Of San Jose H1 Heliport,37.3625,-121.850278,107.0,San Jose
2CN6,Department Of Water & Power Los Angeles Heliport,34.058056,-118.24861100000001,654.0,Los Angeles
2CN7,Qualcomm Building N Heliport,32.895694,-117.196083,486.0,San Diego
2CO0,"Heli-One American Support, LLC Heliport",40.583585,-106.985331,4935.0,Fort Collins
2CO4,Presbyterian/St Luke's Medical Center Heliport,39.74940109,-104.96900179999999,5291.0,Denver
2CO6,Manor House Heliport,39.58689879999999,-105.1689987,6220.0,Littleton
2CO7,St Mary-Corwin Hospital Heliport,38.23360062,-104.6230011,4817.0,Pueblo
2CO8,East Morgan County Hospital Heliport,40.25830078,-103.64900209999999,4280.0,Brush
2CO9,Lands End Heliport,39.072167,-108.51116699999999,4630.0,Grand Junction
2D6,Bannock Heliport,40.10699844,-80.97540283,1100.0,Bannock
2FA0,Kendall District Station Heliport,25.69569969,-80.38140106,60.0,Miami
2FA8,Central Florida Regional Hospital Heliport,28.813681,-81.283731,17.0,Sanford
2FD3,Bayfront Medical Center Inc Heliport,27.76339912,-82.64230347,128.0,St Petersburg
2FD4,Port Everglades Heliport,26.09620094,-80.11370087,25.0,Fort Lauderdale
2FD5,Adventure Island Heliport,24.73430061,-81.01869965,3.0,Marathon
2FD7,Air Orlando Heliport,28.43560028,-81.47309875,120.0,Orlando
2FD9,West Volusia Memorial Hospital Helistop,29.04389954,-81.31780243,78.0,De Land
2FL1,Broward County Civic Arena Heliport,26.15940094,-80.32559967,10.0,Sunrise
2FL2,Pbso-West County Jail Heliport,26.72439957,-80.66439819,14.0,Belle Glade
2FL4,Brady Heliport,26.85580063,-80.0746994,4.0,Juna Beach
2FL5,"Brooksville International Airways, Inc. Heliport",28.4239006,-81.45970154,95.0,Orlando
2FL7,Porta Target Heliport,27.92420006,-80.61370087,28.0,Palm Bay
2FL9,Heart of Florida Medical Center Heliport,28.17970085,-81.63899994,166.0,Haines City
2GA7,Morgan Falls Heliport,33.96590042,-84.36209869,998.0,Roswell
2GE1,Burke County Hospital Heliport,33.08440018,-82.01309967,264.0,Waynesboro
2GE2,Georgia Baptist Urgent Care Heliport,32.44900131,-84.47989655,860.0,Fayetteville
2GE4,Georgia Bureau of Investigation Heliport,33.69110107,-84.27220154,800.0,Decatur
2GE6,Virgil Heliport,31.59530067,-84.42279816,300.0,Albany
2GE9,Tract Heliport,33.89749908,-84.02390289,1000.0,Snellville
2IA0,Genesis Medical Center East Campus Heliport,41.54169846,-90.55650329999999,677.0,Davenport
2IA1,Finley Hospital Heliport,42.49580002,-90.68489838,900.0,Dubuque
2IA2,Central Community Hospital Heliport,42.85749817,-91.41459656,774.0,Elkader
2IA3,Medical Heliport,40.962001799999996,-91.55989838,734.0,Mount Pleasant
2IA4,Cmc At West Ninth Heliport,42.46099854,-92.34480286,922.0,Waterloo
2IA5,Grape Community Hospital Heliport,40.62250137,-95.64969635,961.0,Hamburg
2IA6,Stewart Memorial Hospital Heliport,42.27000046,-94.7335968,1243.0,Lake City
2IA8,Burgess Health Center Heliport,42.02640152,-96.10639954,1049.0,Onawa
2ID9,St. Benedicts Helipad,42.73,-114.51833300000001,4000.0,Jerome
2IG3,Horseshoe Casino Heliport,41.687778,-87.500833,586.0,Whiting
2IG5,Heli-Bell Museum Heliport,41.17169952,-86.0428009,822.0,Mentone
2IG6,Bloomington Hospital Heliport,39.160556,-86.541389,800.0,Bloomington
2II4,Psi Heliport,39.71120071,-86.38559723,780.0,Plainfield
2II5,Burns International Harbor Heliport,41.63700104,-87.15229797,596.0,Portage
2II7,K-9 Korner Heliport,40.89250183,-85.20500183,825.0,Ossian
2II8,West Central Community Hospital Heliport,39.65240097,-87.39790344,486.0,Clinton
2II9,Rice Private Heliport,40.15280151,-87.30809784,660.0,Covington
2IL8,Il.Dept Of Transportation Heliport,42.01993779,-88.28125253,730.0,Elgin
2IN7,Columbus Regional Hospital Heliport,39.21839905,-85.89499664,632.0,Columbus
2IN8,Franciscan Health Crown Point Heliport,41.393527,-87.365448,758.0,Crown Point
2IS1,Proctor Hospital Heliport,40.75059891,-89.59449768,640.0,Peoria
2JY2,Mattix Run Heliport,39.48500061,-74.46720123,35.0,Galloway
2JY3,Wm. B. Kessler Memorial Hospital Heliport,39.63140106,-74.77279663,71.0,Hammonton
2JY4,Arden Hill Heliport,41.39,-74.322222,492.0,Goshen
2JY5,Jet Line South Heliport,40.01580048,-74.97579956,45.0,Cinnaminson
2JY6,The Ridge At Backbrook Heliport,40.44527817,-74.82472229,304.0,Ringoes
2JY9,Hargrove Heliport,39.94638824,-75.10388947,23.0,Camden
2KY0,Jane Todd Crawford Hospital Heliport,37.24330139,-85.49330139,625.0,Greensburg
2KY2,Livingston Hospital Heliport,37.2621994,-88.23190308,420.0,Salem
2KY6,The Medical Center At Bowling Green Heliport,36.99470139,-86.42919922,494.0,Bowling Green
2KY7,Taylor County Hospital Heliport,37.36669922,-85.33779907,872.0,Campbellsville
2KY9,Baptist Health La Grange Heliport,38.39418,-85.37686500000001,792.0,La Grange
2LA1,N.Freshwater Bayou Heliport,29.68160057,-92.26399994,4.0,Intracoastal City
2LA2,Igh Heliport,29.99020004,-91.78569794,15.0,New Iberia
2LA9,Cow Island Trunkline Heliport,29.88549995,-92.27239990000001,8.0,Kaplan
2LL0,Taylorville Memorial Hospital Heliport,39.554444000000004,-89.294166,620.0,Taylorville
2LL6,Genesis Medical Center - Illini Campus Heliport,41.49449921,-90.41819763,700.0,Silvis
2LL8,Washington County Hospital Heliport,38.33890152,-89.39219666,700.0,Nashville
2LS0,Air Logistics Galliano Heliport,29.41220093,-90.29440308,-2.0,Galliano
2MA2,Digital Heliport,42.32649994,-71.40950012,450.0,Hudson
2MA3,Rider Heliport,42.66429901,-70.83979797,40.0,Ipswich
2MA4,Compaq Littleton Heliport,42.54930115,-71.47260284,300.0,Littleton
2MA5,Compaq Powdermill Road Heliport,42.42789841,-71.45760345,175.0,Maynard
2MA8,Compaq Stow Heliport,42.43090057,-71.54170227,250.0,Stow
2MA9,Digital Heliport,42.6393013,-71.22450256,130.0,Tewksbury
2MD2,Aerospace Tech Center Heliport,39.23649979,-76.82610321,415.0,Columbia
2MD7,Maritime Institute Heliport,39.21120071,-76.67189789,170.0,Linthicum Heights
2MI1,Spectrum Health Blodgett Heliport,42.953403,-85.622299,800.0,Grand Rapids
2MI2,St. Mary Hospital Heliport,42.42779922,-83.40409851,665.0,Livonia
2MN3,Chippewa County Hospital Heliport,44.95259857,-95.71179962,1024.0,Montevideo
2MO3,Independence Regional Health Center Heliport,39.0943985,-94.43520355,952.0,Independence
2MS0,Tgp Station 851 Heliport,34.53829956,-89.01329803,420.0,New Albany
2MS1,Tgp Station 843 Heliport,33.23559952,-90.57749939,105.0,Isola
2MS4,Tgp Station 546 Heliport,33.44919968,-88.36170197,219.0,Columbus
2MS5,Tgp Station 847 Heliport,33.9068985,-89.78420258,245.0,Coffeeville
2MS6,Tgp Station 63 Heliport,34.29610062,-90.07219696,175.0,Batesville
2MT3,Community Medical Center Heliport,46.86989975,-113.9909973,3160.0,Missoula
2MT4,River Bend Ranch Heliport,48.08280182,-113.9960022,3010.0,Ferndale
2MT6,Sun River Ranch Heliport,47.59999847,-112.67199709999998,4450.0,Augusta
2MT7,Barnaby Lake Medivac Site Heliport,48.778194,-114.96844399999999,3034.0,Fortine
2MU0,St Genevieve County Memorial Hospital Heliport,37.96849823,-90.05439758,424.0,St Genevieve
2MU1,Saint Louis Children's Hospital Heliport,38.63499832,-90.26110077,610.0,Saint Louis
2MY3,Cambridge Medical Center Heliport,45.56545,-93.23136099999999,980.0,Cambridge
2NC2,Union Memorial Hospital Inc Heliport,34.96770096,-80.5236969,600.0,Monroe
2NC3,Sky-5 Heliport,35.77959824,-78.67420197,400.0,Raleigh
2NC5,Meridian Corporate Center Heliport,35.23630142,-80.93309784,773.0,Charlotte
2NC9,Scotland Memorial Heliport,34.75320053,-79.46839905,214.0,Laurinburg
2ND4,Trinity Medical Center Heliport,48.23199844,-101.2919998,1692.0,Minot
2NH2,Westport Heliport,42.85490036,-71.47370148,205.0,Litchfield
2NH3,Scott Heliport,43.11429977,-71.49819946,580.0,Bow
2NH4,Spear Memorial Hospital Heliport,43.75749969,-71.69560242,977.0,Plymouth
2NH6,Speedway Northside Heliport,43.365833,-71.455833,560.0,Loudon
2NJ0,Alexanders-Paramus Heliport,40.92509842,-74.07879639,36.0,Paramus
2NJ2,Sportland Pier Heliport,39.99000168,-74.80139923,10.0,North Wildwood
2NJ4,Six Flags Great Adventure Heliport,40.14619827,-74.43460083,120.0,Jackson
2NJ7,Foley Machinery Heliport,40.55009842,-74.48770142,200.0,Piscataway
2NJ8,Peddie School Heliport,40.26179886,-74.51959991,106.0,Hightstown
2NJ9,Bayonne Golf Club Heliport,40.66469955,-74.0911026,9.0,Bayonne
2NK2,Cove Neck Heliport,40.88370132,-73.49120331,10.0,Cove Neck
2NK4,Westchester Resco Heliport,41.27730179,-73.94039917,72.0,Peekskill
2NK5,NCH Heliport,44.30170059,-75.95490265,275.0,Alexandria Bay
2NK6,Bertrand Chaffee Hospital Heliport,42.50839996,-78.65809631,1420.0,Springville
2NK8,Landmark Plaza Heliport,40.7820015,-73.82569885,80.0,Whitestone
2NR4,Apex Healthplex Heliport,35.747222,-78.872222,432.0,Apex
2NV3,Vista Del Monte Lot 55 Heliport,36.837922,-114.050432,1978.0,Mesquite
2NV8,Mercy Air-Pahrump Heliport,36.19189835,-115.9860001,2650.0,Pahrump
2NY2,High View Too Heliport,41.349667,-74.333167,586.0,Chester
2NY3,Kwp Heliport,41.99039841,-74.08760071,610.0,Hurley
2NY5,Strong Memorial Hospital Heliport,43.12229919,-77.62280273,554.0,Rochester
2NY6,Slate Hill Heliport,41.37200165,-74.50769806,505.0,Middletown
2NY8,Benbyre Farm Heliport,41.80339813,-74.18289948,260.0,Alligerville
2OA3,Sawmill Creek Resort Heliport,41.40969849,-82.59670258,580.0,Huron
2OG2,Erickson Air-Crane Whetstone Heliport,42.42997222,-122.9048889,1224.0,Central Point
2OH1,Magruder Memorial Heliport,41.50559998,-82.93270111,580.0,Port Clinton
2OH5,Childrens Medical Center Heliport,39.774501799999996,-84.16829681,750.0,Dayton
2OI3,Railway Stop Heliport,41.56779861,-83.52799988,620.0,Walbridge
2OI5,University Pointe Medical Office Building Heliport,39.35829926,-84.36669922,883.0,Mason
2OI6,Park Medical Center Heliport,39.97029877,-82.96240234,1020.0,Columbus
2OI7,Worthington Industries Heliport,40.11199951,-82.98159790000001,920.0,Columbus
2OI9,Comprix Heliport,39.83950043,-82.90769958,725.0,Groveport
2OK,Alaska Regional Hospital Heliport,61.2118988,-149.82699580000002,137.0,Anchorage
2OR2,Pioneer Memorial Hospital Heliport,44.31230164,-120.83799740000002,2940.0,Prineville
2OR5,Woodland Park Hospital Heliport,45.53319931,-122.5510025,300.0,Portland
2OR9,World Trade Center Heliport,45.51710129,-122.67400359999999,296.0,Portland
2P5,Holly City Heliport,39.36899948,-75.07350159,85.0,Millville
2PA9,Wilson Heliport,40.20009995,-75.29959869,460.0,Lansdale
2PN2,Fortman Heliport,39.78749847,-76.64720154,990.0,Shrewsbury
2PN8,Federal Reserve Bank Heliport,39.936798100000004,-75.15049744,167.0,Philadelphia
2PN9,Sun Company-Radnor Heliport,40.04710007,-75.35769653,425.0,Radnor
2PS0,Rotelle Heliport,40.19789886,-75.29910278,340.0,West Point
2PS2,Memorial Hospital Heliport,39.96620178,-76.69219971,410.0,York
2PS4,Wgal-Tv Heliport,40.03699875,-76.33769989,360.0,Lancaster
2PS5,Rosini Residence Heliport,40.78680038,-76.58499908,960.0,Shamokin
2PS6,Brandywine Hospital Heliport,40.0094986,-75.78440094,565.0,Coatesville
2PS7,Merck Sharp & Dohme Heliport,40.21680069,-75.16629791,315.0,Lansdale
2PS8,Sunbury Community Hospital Heliport,40.86180115,-76.77749634,500.0,Sunbury
2PS9,Albert Einstein Medical Center Heliport,40.03680038,-75.14350128,270.0,Philadelphia
2RI7,Malbone Estate Heliport,41.50640106,-71.31130219,83.0,Newport
2SC2,South Carolina Pipeline Heliport,34.07030106,-80.91110229,350.0,Columbia
2SC6,Sled Heliport,34.06610107,-81.11560059,275.0,Columbia
