ID,Name,Latitude,Longitude,Elevation,City
44TX,White Oak Airport,30.21050072,-99.09480286,1875.0,Fredericksburg
44VA,Big Hill Airport,37.73120117,-79.811203,1620.0,Eagle Rock
44WI,Stoiber Airport,44.772217,-90.385067,1298.0,Spencer
44WY,Underwood Airport,42.8511,-105.49621699999999,4863.0,Douglas
45AA,Davidson Strip Airport,62.1628972,-150.5396083,383.0,Talkeetna
45AK,Cherokee Airport,63.96179962,-145.47000119999998,1300.0,Delta Junction
45AR,Thunder Ridge Ranch,36.36719894,-92.64019775,789.0,Flippin
45AZ,Pine Springs Airport,35.40090179,-109.27600100000001,6930.0,Pine Springs
45CL,Hell'er High Water Airport,40.14319992,-123.39800259999998,2493.0,Zenia
45CN,Hermitage Airport,37.88019943,-120.1940002,2700.0,Groveland
45FL,Moss Meadows Airport,30.23740005,-82.90650177,155.0,Live Oak
45II,Cummings Field,41.63370132,-86.58589935,800.0,Rolling Prairie
45IN,Aerobatic Practice Airport,38.99639893,-85.7480011,681.0,North Vernon
45KS,Liebau Ranch Airport,37.40390015,-96.45330048,1250.0,Grenola
45MN,Kaml Airstrip,47.92610168,-96.61419678,898.0,Euclid
45MO,Waldmeister Farm Airport,38.84730148,-90.63899994,424.0,St Peters
45MT,Pester Airport,48.628333000000005,-110.46966699999999,3055.0,Hingham
45NC,Glover Airport,36.52809906,-77.45469666,120.0,Seaboard
45OG,Rugg Ranches Airport,45.476389000000005,-118.79166699999999,1890.0,Pilot Rock
45OH,Boober Airport,38.975994,-84.219511,854.0,New Richmond
45OI,Plane Country Airport,40.56119919,-81.54570007,920.0,Strasburg
45OK,Belleview Landing Airport,36.91260147,-95.60299683,775.0,South Coffeyville
45OL,Stilwell Airport,35.83760071,-94.62519836,1125.0,Stilwell
45OR,Benham Airport,43.15480042,-124.1709976,280.0,Coquille
45S,Silver Lake F S Strip,43.11100006,-121.09400179999999,4492.0,Silver Lake
45TE,Deussen Field,33.19179916,-97.32530212,790.0,Ponder
45TN,Darnell's Landings Airport,36.50669861,-82.71170044,1150.0,Church Hill
45TX,West Airpark,31.75239944,-97.09829712,563.0,West
45WI,Windsong Farm Airport,45.0,-92.28350067,1250.0,Woodville
45WY,American Falconry Airport,42.889733,-106.674866,5722.0,Casper
45XS,Ghost Apache Airport,28.14030075,-98.91290283,330.0,Cotulla
46AK,Bear Cove Farm Airport,59.73830032,-151.02999880000002,115.0,Homer
46AZ,Pinon Airport,36.09109879,-110.2330017,6315.0,Pinon
46CN,Crystal Airport,34.48469925,-117.82599640000001,3420.0,Llano
46CO,Huerfano Agricultural Airport,38.09999847,-104.4260025,4790.0,Pueblo
46FD,Tater Farms Strip,29.66799927,-81.49729919,14.0,Hastings
46IA,Todd Field,41.75579834,-93.56659698,965.0,Ankeny
46IN,Ames Field,41.38119888,-86.22280121,825.0,Plymouth
46KS,Hidden Valley Airport,37.83169937,-97.36309814,1345.0,Valley Center
46LA,Davis Plantation Airport,32.79650116,-91.94680023,150.0,Bastrop
46LS,Venissat Airstrip,30.086111,-92.53222199999999,4.0,Gueydan
46MI,Cloud Nine Field,42.54610062,-84.12779999,910.0,Webberville
46MO,Sontimer Airport,38.808399200000004,-90.61260223,443.0,St. Peters
46MS,Circle Bar Ranch Airport,31.29500008,-89.98500061,420.0,Foxworth
46N,Sky Park Airport,41.98460007,-73.83599854,323.0,Red Hook
46NC,Brown Field,34.89279938,-80.37329865,400.0,Marshville
46NE,Jantzen Airport,40.89640045,-101.5049973,3375.0,Madrid
46NY,Savannah Agri-Air Airport,43.01879883,-76.76100159,465.0,Savannah
46OH,Wetzl Airport,41.10369873,-80.82649994,997.0,North Jackson
46OI,Kellers Strip,41.683399200000004,-83.76660156,700.0,Sylvania
46SC,Gaffney Airport,35.1391983,-81.69560242,840.0,Gaffney
46TA,Gould Strip,28.12610054,-98.85970306,287.0,Cotulla
46TS,Lavon North Airport,33.12820053,-96.50969696,565.0,Dallas
46TX,Phillips Corporation Airport,29.150800699999998,-95.49520111,30.0,Angleton
46XS,Windy Hill Airport,33.31119919,-97.10449982,600.0,Denton
47AK,Highland Airport,61.29249954,-149.53300480000001,650.0,Eagle River
47AR,Mabry Field,36.04359818,-91.94390106,550.0,Melbourne
47AZ,Ray Schnepf Ranch Airport,33.224201199999996,-111.59400179999999,1458.0,Queen Creek
47CO,Mile Hi Airport,40.90000153,-104.8339996,5270.0,New Raymer
47FD,Strayhorn Ranch Airport,26.66279984,-81.77059937,20.0,Fort Myers
47FL,Flying Exotics Airport,28.96419907,-81.77899933,150.0,Weirsdale
47G,Mayes Airport,43.24089813,-84.87999725,790.0,Carson City
47GA,Everidge Airport,32.21969986,-83.8553009,450.0,Pinehurst
47II,Westrick Airport,41.05619812,-85.69049835,800.0,Liberty Mills
47IL,Godbee RLA Restricted Landing Area,40.95069885,-88.27059937,694.0,Kempton
47IN,Mann Airport,38.98839951,-87.51809692,428.0,Merom
47IS,Flying Z Ranch Airport,42.49169922,-89.35690308,945.0,Durand
47KS,Maxwell Airport,38.77059937,-95.2743988,1011.0,Baldwin City
47M,Thornton Airport,35.6853981,-89.20449829,351.0,Brownsville
47MI,Kenneth Hayward Airport,43.53340149,-83.85410309,590.0,Bay City
47MN,Sons Private-Commercial Airport,44.70000076,-93.86689758,1000.0,Norwood
47MO,Cliff Scott Airport,39.74029922,-93.99050140000001,1000.0,Hamilton
47NC,Windemere Airport,35.13809967,-78.82279968,98.0,Fayetteville
47NY,Elk Creek Airport,42.04499817,-77.34999847,1540.0,Borden
47OH,Chapin Airport,41.20009995,-82.57350159,885.0,Norwalk
47OK,Harman Airport,35.58369827,-98.04010009999999,1345.0,Calumet
47OR,Mc Ranch Airport,42.16490173,-119.90499879999999,4555.0,Adel
47PA,Homan Airport,40.71670151,-77.98310089,1200.0,State College
47TA,Pleasure Field,33.25600052,-96.88529968,604.0,Prosper
47TE,Whites Airport,28.85169983,-96.49749756,43.0,La Ward
47TS,Hensarling Airport,31.04800034,-95.91770172,315.0,Madisonville
47TX,Armstrong Ranch Airport,26.93390083,-97.76249695,27.0,Armstrong
47WI,Oakbrook Airport,42.88999939,-88.80819702,840.0,Fort Atkinson
47XS,Bartos Farm Airport,33.47249985,-101.7850037,3153.0,Lubbock
47Y,Pelican Rapids Muni-Lyon's Field,46.64160156,-96.10449982,1389.0,Pelican Rapids
48AK,Castle Mountain Airstrip,61.79604127,-148.4941614,1010.0,Sutton/Chickaloon
48AZ,Rimrock Airport,34.65090179,-111.788002,3575.0,Rimrock
48CN,Sallaberry Ranch Strip,37.05720139,-120.1439972,263.0,Madera
48CO,Shaull Farm Airstrip,40.72159958,-104.77799990000001,5235.0,Nunn
48FL,Mc Kinnon Airpark,30.81410027,-87.47499847,227.0,Walnut Hill
48G,Gavagan Field,43.10340118,-82.89019775,800.0,Yale
48II,Cedar Creek Airport,41.19039917,-85.02420044,792.0,Cedarville
48IS,P.J. Killian Airport,40.60219955,-88.83339691,757.0,Lexington
48KS,R F Roesner Airport,38.81110001,-97.43139648,1230.0,Salina
48LL,Rock Cut Farms Airport,42.12530136,-89.45899963,812.0,Leaf River
48MD,Le Champ Airport,38.149167,-75.662222,14.0,Princess Anne
48NC,Morrison Field,35.78170013,-80.41690063,825.0,Lexington
48ND,Schirmeister Private Airport,46.51250076,-100.5500031,1650.0,Hazelton
48OK,Rafter 'R' Ranch Airport,35.31819916,-95.51830292,620.0,Checotah
48OR,Lookingglass Airport,43.15930176,-123.5019989,580.0,Roseburg
48P,Rocky Hill Ultralightport,41.14780045,-75.27500153,1240.0,Cresco
48T,Bamberger Ranch Airport,30.21689987,-98.43360138,1540.0,Johnson City
48TE,4M Ranch Airfield,30.021,-101.57305600000001,1824.0,Langtry
48TS,Fox Airport,29.66769981,-98.19889832,650.0,New Braunfels
48TX,Tri-County Aerodrome,33.45429993,-96.38159943,790.0,Trenton
48U,Gtr Green River Intergalactic Spaceport Airport,41.45800018,-109.4899979,7182.0,Green River
48VA,Al's Field,39.29069901,-78.35079956,1120.0,Gore
48WA,West Valley Airport,46.5625,-120.77700039999999,1900.0,Yakima
48WI,Circle A Ranch Airport,45.79380035,-89.73010254,1640.0,Hazelhurst
48X,Airport Manatee Airport,27.64249992,-82.52089691,27.0,Palmetto
48XS,Maravillas Gap Ranch Airport,29.9265995,-103.29499820000001,3325.0,Marathon
48Y,Piney Pinecreek Border Airport,48.99959946,-95.98259735,1078.0,Pinecreek
49AK,Secluded Lake Airport,62.024501799999996,-149.977005,300.0,Talkeetna
49AZ,Rock Point Airport,36.73189926,-109.6190033,4999.0,Rock Point
49C,Camp Lake Airport,42.53340149,-88.15840149,755.0,Camp Lake
49CL,El Peco Ranch Airport,36.9054985,-120.177002,213.0,Madera
49CN,Rancho Tehama Airport,40.01599884,-122.3899994,550.0,Red Bluff
49CO,Air Dusters Inc Airport,40.09329987,-104.375,4780.0,Roggen
49F,Rankin Airport,31.22739983,-101.95300290000002,2543.0,Rankin
49FD,Watson Farm Airport,30.611944,-84.641667,275.0,Quincy
49FL,Mike's Ag Air Airport,30.97710037,-87.49500275,210.0,Walnut Hill
49G,Wend Valley Airport,42.57920074,-84.90830231,859.0,Charlotte
49II,Reinoehl Field,39.60979843,-87.01529694,800.0,Lena
49IL,Walnut Creek Airport,41.59329987,-88.6917038,666.0,Somonauk
49IN,Drake Airport,39.13169861,-87.38200378,500.0,Sullivan
49K,Norwich Airport,37.45560074,-97.83370209,1494.0,Norwich
49KS,N & N Airport,39.21409988,-96.67230225,1230.0,Manhattan
49MN,Willow Ridge Airport,44.67190170000001,-92.82630157,839.0,Hastings
49N,Lufker Airport,40.82479858,-72.75090027,57.0,East Moriches
49NE,Harden Airstrip,41.06529999,-100.7279968,3006.0,North Platte
49NY,Westmoreland Airport,41.055671999999994,-72.360486,22.0,Shelter Island
49OR,Land's Inn Ranch Airport,44.59379959,-119.564003,3880.0,Dayville
49PA,Gap View Airport,40.85929871,-75.13379669,780.0,Stone Church
49S,Babb Airport,48.84500122,-113.427002,4518.0,Babb
49TA,Roeder Airport,29.89660072,-95.01740265,49.0,Crosby
49TE,K Star Ranch Airport,30.283527799999998,-96.45961109999999,397.0,Brenham
49U,Shoshoni Municipal Airport,43.251301,-108.121002,4817.0,Shoshoni
49WA,Cougar Mountain Airfield,46.84700012,-122.52200320000001,470.0,Yelm
49WI,Tri-Center Airport,43.37919998,-90.01540375,1225.0,Loganville
49XS,McCasland Ranch Airport,31.448333,-98.321111,1370.0,Star
4A2,Atmautluak Airport,60.866699,-162.272995,17.0,Atmautluak
4AK,Livengood Camp Airport,65.467,-148.6534,425.0,Livengood
4AK1,Inigok Airport,70.00379944,-153.0780029,192.0,Deadhorse
4AK2,St John Homestead Airport,61.55799866,-149.423996,250.0,Wasilla
4AK3,Long Lake Airport,61.37789917,-143.326004,1500.0,Long Lake
4AK5,Mankomen Lake Airport,62.98989868,-144.4799957,3050.0,Mankomen Lake
4AK6,Wolf Lake Airport,61.64099884,-149.28900149999998,572.0,Palmer
4AK7,Aleknagik Mission Lodge Airport,59.28089905,-158.5970001,150.0,Aleknagik
4AK8,Napaimute Pioneer Airfield,61.53630066,-158.7389984,200.0,Napaimute
4AK9,Tibbetts Airport,58.73429871,-157.0070038,50.0,Naknek
4AL2,Irwin Farms Airport,30.37319946,-87.7256012,25.0,Foley
4AL6,Bonner Field,30.46689987,-87.6832962,105.0,Summerdale
4AL7,Leon's Landing Airport,34.74470139,-85.68979645,1430.0,Flat Rock
4AL8,Milton Airport,34.49060059,-86.6733017,639.0,Huntsville
4AL9,T W Spear Memorial Airport,31.97470093,-86.29389954,438.0,Lapine
4AR1,Shurley Field Airport,35.04130173,-92.10099792,430.0,Cabot
4AR2,Red Oak Airport,34.90999985,-92.00669861,315.0,Cabot
4AR4,Reed-Joseph Land Co. Airport,33.34790039,-93.73159790000001,227.0,Garland
4AR5,Lawrence Field,35.37080002,-90.75060272,284.0,Cherry Valley
4AR6,Williams Ranch Airport,34.37929916,-93.63770294,750.0,Caddo Gap
4AR7,Worth James Ranch Airport,35.08340073,-94.11689758,650.0,Booneville
4AR9,Scudder Airport,35.77619934,-90.64679718,238.0,Jonesboro
4AZ0,Palm Valley Tucson Airport,32.29899979,-111.3170013,2139.0,Tucson
4AZ2,Block Ranch Airport,33.70199966,-105.3840027,5966.0,Capitan
4AZ6,Parsons Field,34.99810028,-113.461998,3760.0,Kingman
4AZ8,The Ultralight Strip Ultralightport,32.29470062,-111.34400179999999,2120.0,Marana
4AZ9,Leroy Airport,32.11309814,-109.762001,4197.0,Willcox
4B0,South Albany Airport,42.56069946,-73.83390045,196.0,South Bethlehem
4B1,Duanesburg Airport,42.75839996,-74.13289642,710.0,Duanesburg
4B9,Simsbury Airport,41.91680145,-72.77729797,195.0,Simsbury
4C1,Flying U Ranch Airport,41.453899,-86.792198,740.0,Union Mills
4C2,Walker/Rowe Waterloo Airport,41.43119812,-84.98159790000001,900.0,Waterloo
4C4,Gifford Field,44.88339996,-71.49949646,1010.0,Colebrook
4C7,Ackley Municipal Airport,42.54750061,-93.03320313,1070.0,Ackley
4CA2,Funny Farm Airport,37.94689941,-121.64700320000001,29.0,Brentwood
4CA7,Johnsen Airport,39.67070007,-121.88600159999999,190.0,Chico
4CA8,Yandell Ranch Airport,37.64049911,-121.16200259999998,40.0,Modesto
4CL3,Antelope Valley Ranch Airport,39.14630127,-122.3539963,530.0,Williams
4CL4,Rabbit Ranch Airport,34.45439911,-117.02600100000001,2942.0,Lucerne
4CO0,Glen-Aspen Airport,39.38890076,-107.1600037,6835.0,Carbondale
4CO2,Owl Canyon Gliderport,40.80469894,-104.9850006,5545.0,Wellington
4CO3,Griffin Field,37.39170074,-102.2799988,3964.0,Walsh
4CO7,Ambrosich Field,39.21780014,-104.6800003,7028.0,Elbert
4CO8,Kelgun Airport,39.30690002,-104.8160019,6800.0,Castle Rock
4D1,Three Castles Airpark,43.66999817,-90.23259735,921.0,Wonewoc
4D8,Fuller Airport,43.33319855,-95.15899658,1439.0,Milford
4D9,Alma Municipal Airport,40.11389923,-99.34559631,2070.0,Alma
4.00E+08,Richardton Airport,46.89580154,-102.35500340000002,2492.0,Richardton
4F1,Westport Airport,36.22230148,-96.34609985,900.0,Westport
4FA3,Tranquility Bay Strip,26.64340019,-82.11789703,8.0,Fort Myers
4FD2,Flying 'F' Farms Airport,30.05380058,-83.01869965,40.0,O'Brien
4FD3,The Wright Place STOLport,25.51530075,-80.51349640000001,13.0,Homestead
4FD7,Flanders Field,28.20639992,-81.82790375,131.0,Polk City
4FL0,Turkey Scratch Plantation Airport,30.40360069,-83.80999756,115.0,Lamont
4FL1,Escape Ranch Airport,27.8628006,-80.95809937,71.0,Kenansville
4FL2,Ko-Kee Airport,28.59499931,-82.14980316,72.0,Bushnell
4FL3,Fellsmere Airport,27.74169922,-80.66619873,24.0,Fellsmere
4FL5,Ridge Landing Airport,27.75720024,-81.6006012,140.0,Frostproof
4FL6,Royal Trails Airport,28.93779945,-81.47370148,49.0,Cassia
4FL8,Schwartz Farms Inc Airport,27.34370041,-82.31729889,53.0,Sarasota
4FL9,Gore Airport,28.14340019,-81.64700317,135.0,Haines City
4G0,Pittsburgh-Monroeville Airport,40.45230103,-79.77480316,1187.0,Monroeville
4G1,Greenville Municipal Airport,41.44680023,-80.39129639,1202.0,Greenville
4G2,Hamburg Inc Airport,42.70090103,-78.91480255,751.0,Hamburg
4G3,Miller Airport,40.98180008,-81.042099,1070.0,Alliance
4G7,Fairmont Municipal-Frankman Field,39.44820023,-80.16699982,1029.0,Fairmont
4GA0,Pegasus Run Airport,34.28010178,-84.42130279999999,900.0,Ball Ground
4GA1,Thacker Field,33.0447998,-84.39830017,920.0,Concord
4GA4,R.M. Harris Airport,34.84669876,-84.75469971,770.0,Eton
4GA6,Chattahoochee Air Park,33.66210175,-84.68049622,750.0,Douglasville
4GA7,Kitchens Field,33.13460159,-84.25409698,800.0,Griffin
4GA8,Andrews Airport,31.41550064,-84.71299744,245.0,Arlington
4GA9,Ebeneezer Airport,34.24229813,-84.05709839,1230.0,Cumming
4GE0,Millhaven Airport,32.93600082,-81.66210175,164.0,Millhaven
4GE1,Viola Farm Airport,30.72369957,-84.54109955,285.0,Attapulgus
4GE2,Gorden E Bellah International Airport,33.55009842,-84.16660309,780.0,Stockbridge
4GE3,Whitehall Airport,32.498889,-83.19166700000001,350.0,Montrose
4IA2,Walker Field,41.58610153,-91.22019958,715.0,West Liberty
4IA4,Mccoy Airport,40.8185997,-91.33889771,715.0,Danville
4IA7,Witcombe Field,42.47190094,-92.49520111,1000.0,Cedar Falls
4IA8,Weiss Airport,41.64720154,-91.95960236,850.0,Williamsburg
4IA9,Triple J Airport,42.45830154,-92.72239685,1020.0,Dike
4II0,De Ford Airport,40.60950089,-86.73829651,640.0,Delphi
4II2,Hangar Fly Ultralight Fly Club Ultralightport,39.85340118,-85.95410156,860.0,Lawrence
4II3,Oleo Airport,39.736400599999996,-86.72969818,870.0,Fillmore
4II4,Chesak Airport,41.25559998,-86.7881012,670.0,North Judson
4II6,Gettlefinger Field,38.37919998,-86.08159637,820.0,Palmyra
4II7,Sport Aircraft Flight Park Ultralightport,40.10589981,-86.52189636,900.0,Thorntown
4II8,Willis Airport,39.72230148,-85.71659851,880.0,Greenfield
4II9,Shultz /Private/ Airport,40.60919952,-86.88079834,695.0,Brookston
4IL2,Wayne Ziller Jr Airport,40.808399200000004,-88.54170227,661.0,Fairbury
4IL3,Thrifty Acres STOLport,42.14279938,-89.22840118,725.0,Stillman Valley (Byron)
4IL4,Kuebler RLA Restricted Landing Area,39.0564003,-88.81610107,620.0,St Elmo
4IL5,Frank's Flying Service Airport,41.72499847,-90.00509644,600.0,Morrison
4IL8,Rendleman Airport,37.75630188,-89.38330078,500.0,Murphysboro
4IL9,Unzicker Airport,40.82749939,-89.1207962,745.0,Benson
4IN4,Wilson Airport,39.97529984,-87.18029785,710.0,Wallace
4IN5,Ball Field,41.34420013,-86.14830017,825.0,Bourbon
4IN7,Riley Field,40.30089951,-87.22920227,608.0,Attica
4IN8,Culp Farms Airport,40.86750031,-87.06829834,673.0,Rensselaer
4IN9,Wawasee Airport,41.41889954,-85.6917038,880.0,Syracuse
4IS1,Kamm Airport,39.77310181,-88.44869995,672.0,Atwood
4IS5,Smith Restricted Landing Area,38.25839996,-89.93810272,420.0,Hecker
4IS6,Hattan Farms Airport,40.93059921,-89.12059784,710.0,Minonk
4IS7,Litchfield RLA Restricted Landing Area,40.07310104,-88.39949799,704.0,Seymour
4IS8,Leigh Farm Airport,40.02170181,-89.55010223,730.0,Sparland
4IS9,Weidner Airport,39.08589935,-89.95890045,667.0,Bunker Hill
4K0,Pedro Bay Airport,59.78960037,-154.1239929,45.0,Pedro Bay
4K5,Ouzinkie Airport,57.925362,-152.496715,55.0,Ouzinkie
4KA,Tununak Airport,60.57550049,-165.2720032,14.0,Tununak
4KS1,Amar Farms Airport,38.68529892,-95.03299713,1020.0,Wellsville
4KS2,Ingels Aerodrome,39.01860046,-94.95439911,960.0,De Soto
4KS6,Thomsen Field,38.24169922,-95.90670013,1140.0,Hartford
4KS7,Butler Airpark,37.55889893,-97.06500244,1310.0,Rose Hill
4KS8,Bursch Private Airport,39.59109879,-101.5930023,3650.0,Bird City
4KT4,Steele's Bottom Airport,38.826483,-84.81695500000001,495.0,Warsaw
4KY0,J & C Antique Airfield,36.76190186,-88.37670135,540.0,Hardin
4KY1,Creek Side Landing Airport,36.89500046,-85.77279663,727.0,Glasgow
4KY4,Moseley Field,37.59249878,-87.28109741,395.0,Calhoun
4KY5,Weavers Run Airport,38.02859879,-83.88999939,550.0,West Point
4KY7,Mueller Farm Airport,38.82329941,-84.68470001,890.0,Verona
4KY8,Shady Acres Airport,37.94580078,-85.69689941,450.0,Shepherdsville
4LA3,Feliciana Airpark,30.8078,-91.213303,204.0,Jackson
4LA8,Overton Private Airport,30.70770073,-90.87429809999999,110.0,Clinton
4LA9,Blouin Flightpark Ultralightport,29.73629951,-90.63420105,10.0,Raceland
4LL0,Ranken Airport,41.83589935,-89.09339905,785.0,Steward
4LL1,Staton Airport,41.85419846,-89.08760071,770.0,Steward
4LL3,John L Coppernoll Airport,42.30830002,-89.98349762,930.0,Stockton
4LL4,Enjoy Field,40.97579956,-87.99859619,685.0,Chebanse
4LL7,Willadae Farms Airport,42.0,-88.66680145,850.0,Sycamore
4LL8,Colonial Acres Airport,42.00279999,-88.64589691,840.0,Sycamore
4LL9,Alan B. Janssen Airport,39.34370041,-89.42369843,642.0,Morrisonville
4M0,Lake Ann Airway Estates Airport,44.69779968,-85.91359711,820.0,Traverse City
4M5,Dermott Municipal Airport,33.48799896,-91.44259644,135.0,Dermott
4M8,Clarendon Municipal Airport,34.64799881,-91.39440155,217.0,Clarendon
4MD0,Mears Creek Airfield,38.374298100000004,-76.48300171,27.0,Lusby
4MD1,Bunting's Field,38.36819839,-75.23069763,5.0,Berlin
4MD2,Ward's Airport,39.42979813,-79.4539032,2500.0,Oakland
4MD3,Carey Field,38.43970108,-75.15940094,23.0,Bishopville
4MD4,Clements Airport,38.34059906,-76.73719788,105.0,Clements
4MD6,Moxley's Airport,39.625,-76.26249695,410.0,Dublin
4MD7,Catoctin Crosswind Airport,39.646389,-77.366667,451.0,Thurmont
4MD8,Ijamsville Airport,39.35829926,-77.33969879,490.0,Frederick
4MD9,St John Airport,39.48059845,-76.76059723,461.0,Owings Mills
4MI0,Kriewall Strip,42.83810043,-82.96880341,765.0,Romeo
4MI1,Air Rahe Airport,41.83060074,-83.68740082,680.0,Petersburg
4MI3,Phil's Field,42.72779846,-86.04029846,685.0,Overisel
4MI4,Whitcomb Field,42.17810059,-85.67079926,915.0,Schoolcraft
4MI6,Benedick Airport,41.85779953,-86.61450195,660.0,Three Oaks
4MI7,Witbeck Aerodrone Airport,43.81340027,-84.82170105,890.0,Farwell
4MN0,Skalicky Airstrip,45.66189957,-94.57559967,1300.0,Albany
4MN1,Hintzman Private Airport,46.65098,-95.354874,1465.0,New York Mills
4MN2,Coot Landing Airport,46.66379929,-96.24179840000001,1325.0,Barnsville
4MN4,Mulder Field Inc Airport,44.45579910000001,-96.23059845,1669.0,Ivanhoe
4MN5,Kapaun-Wilson Field,45.55049896,-96.45140076,1122.0,Graceville
4MN7,Burk Airport,43.84379959,-94.28579712,1070.0,Amboy
4MN8,Myers Field,46.62749863,-94.33940125,1300.0,Pequot Lakes
4MO,Montgomery-Wehrman Airport,39.01250076,-91.41929626,778.0,Montgomery City
4MO0,Fender J H Airport,38.69950104,-94.05799866,865.0,Kingsville
4MO2,Newcomb Hereford Ranch Airport,40.558399200000004,-92.44190216,850.0,Lancaster
4MO3,Schneider Field,39.99169922,-92.49189758,939.0,La Plata
4MO4,Liberty Landing Airport,39.21670151,-94.33360291,720.0,Liberty
4MO5,Boehne Field,37.36669922,-93.99189758,1120.0,Lockwood
4MO6,Mark Twain Air Park,39.43889999,-91.11820221,840.0,Louisiana
4MO7,Crop Care Airport,40.14139938,-95.24079895,875.0,Mound City
4MO8,Martens Airport,39.20669937,-94.2696991,720.0,Atherton
4MO9,Friends Field,38.89250183,-94.1085968,1100.0,Lone Jack
4MS0,Payne Airport,32.30039978,-89.85900116,359.0,Pelahatchie
4MS2,Dogwood Acres Airport,32.21210098,-90.45030212,250.0,Raymond
4MS3,Jeter Field,34.95600128,-89.39399719,520.0,Sladen
4MS4,Spearman Field,34.15769958,-88.7602005,270.0,Shannon
4MS5,Bird Nest Airport,31.00139999,-88.51699829,311.0,Lucedale
4MS7,Arnold Field,34.74840164,-90.28079987,195.0,Tunica
4MS9,Providence Airpark,32.666,-90.067596,240.0,Canton
4MT1,Kreikemeier Airport,45.8207016,-111.1449966,4360.0,Belgrade
4MT9,Boulanger Field Airport,46.030276,-114.18499399999999,3891.0,Darby
4N0,Newman's Airport,42.28889847,-85.75,840.0,Kalamazoo
4N2,Middlesex Valley Airport,42.70949936,-77.27549744,735.0,Middlesex
4N4,Lidgerwood Municipal Airport,46.08909988,-97.16649628,1081.0,Lidgerwood
4N7,Greene Airport,42.30419922,-75.78710175,935.0,Greene
4NA0,Lindvig Airstrip,48.00839996,-103.5910034,2180.0,Williston
4NA1,Ring Rock Ranch Airport,48.25469971,-103.6729965,2256.0,Williston
4NA3,Peterson Airstrip,48.85720062,-101.302002,1545.0,Antler
4NA5,Berg Strip,48.28829956,-101.82800290000002,2250.0,Berthold
4NA6,Nicks Landing Airport,48.45500183,-103.8799973,2440.0,Grenora
4NC0,Boyd's Hawks Creek Airport,35.89849854,-80.61620331,815.0,Mocksville
4NC3,Taylorsville Airport,35.930801,-81.196702,1090.0,Taylorsville
4NC5,Triple M Airport,34.73040009,-77.05049896,30.0,Cape Carteret
4NC6,Cane Creek Airport,35.44459915,-82.479599,2100.0,Fletcher
4NC7,Peacock STOLport,35.69630051,-78.53749847,390.0,Garner
4NC8,Buffalo Creek Airport,35.42240143,-80.62059784,600.0,Concord
4NC9,Lz Carroll STOLport,35.44850159,-80.34259796,675.0,Gold Hill
4ND1,Knutson Airport,47.792800899999996,-97.15370178,880.0,Thompson
4ND4,Pfau Private Airport,48.56389999,-100.8799973,1455.0,Upham
4ND8,Sanden Airport,46.35409927,-97.11699677,1065.0,Wyndmere
4NE0,Regier Brothers Airport,40.91609955,-101.55999759999999,3363.0,Madrid
4NE1,Mc Millan Ranch Airport,41.75419998,-99.75460052,2500.0,Milburn
4NE8,Malone M-Bar Ranch Airport,40.38280106,-101.1520004,3000.0,Palisade
4NE9,Holzfaster's Airport,40.99919891,-101.44699859999999,3305.0,Paxton
4NJ0,Windward Farms Airport,40.44929886,-75.0177002,425.0,Rosemont
4NJ8,Peters Airport,40.60010147,-74.73290253,150.0,Somerville
4NK1,B-Ville Airpark,43.14479828,-76.31130219,375.0,Baldwinsville
4NK2,Tracy Field,43.145233000000005,-73.41965,455.0,Greenwich
4NK3,Evans Airways Airport,42.67250061,-78.96700287,940.0,Evans
4NK4,Woodford Airfield,42.82720184,-76.02580261,1280.0,Fabius
4NK5,Harvs Airport,43.1012001,-77.36779785,500.0,Macedon
4NK6,Ag-Alley Airport,43.16109848,-77.17749786,450.0,Marion
4NY0,Mountain View Airpark,44.66889954,-73.54620361,500.0,Beekmantown
4NY1,Orange Poultry Farm Airport,41.32789993,-74.32460022,420.0,Chester
4NY4,Cross' Farm Airport,42.55950165,-73.77210236,55.0,Delmar
4NY8,Harris Hill Gliderport,42.120899200000004,-76.90110016,1709.0,Elmira
4O1,Snyder Airport,34.62760162,-99.01399994,1325.0,Snyder
4O7,Decker Field,36.37210083,-98.17839813,1330.0,Meno
4OA8,Bowman Airport,40.10860062,-84.29969788,980.0,Piqua
4OH1,Sky Haven Airport,41.71699905,-81.10679626,940.0,Madison
4OH3,Bieber Field,40.98310089,-80.70110321,1035.0,North Lima
4OH4,Millertime Airport,39.792800899999996,-83.11720276,840.0,Orient
4OH8,Huffman Farm Airport,41.5,-84.24990082,741.0,Archbold
4OI7,R & M Aviation Airport,41.45370102,-81.9701004,690.0,Avon
4OI8,Brocker Field,41.05780029,-80.75450134,1170.0,Canfield
4OI9,Baisden Airport,39.10219955,-82.61070251,730.0,Coalton
4OK4,Low Pass Airport,35.28760147,-97.66419983,1320.0,Tuttle
4OK5,Newman Farm Airport,34.55009842,-97.60030365,1140.0,Velma
4OK8,Austin Airport,34.90319824,-95.35890198,675.0,Wilburton
4OL3,Jerry-Wright Airfield,34.51670074,-98.33370209,1100.0,Lawton
4OR0,Springbrook Airport,42.55509949,-123.2040024,1560.0,Rogue River
4OR3,Lambert Field,44.73040009,-123.07599640000001,195.0,Albany
4OR4,Schrock Airport,44.4435997,-123.237999,245.0,Corvallis
